Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount_Flag,Promo_Flag,Subscriber_Flag,Purchase_Freq_Annual,Est_Annual_Revenue,Promo_Dependency_Score,Satisfaction_Score,Loyalty_Index_A,Loyalty_Index_B,Value_Tier,Retention_Risk,Organic_Buyer,Segment
106,69,Male,Backpack,Accessories,96,New York,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Annually,1,1,1,1,96,2,0.44000000000000006,0.18061224489795918,0.15986872586872586,Low,1,0,Casual Promo-Driven
107,64,Male,Jacket,Outerwear,35,Minnesota,L,White,Summer,3.7,Yes,Standard,Yes,Yes,31,Credit Card,Monthly,1,1,1,12,420,2,0.4800000000000001,0.5316126450580232,0.1988880308880309,Medium,0,0,Loyal Promo-Driven
108,28,Male,Sneakers,Footwear,67,Maryland,L,Olive,Winter,3.1,Yes,Next Day Air,Yes,Yes,46,PayPal,Fortnightly,1,1,1,26,1742,2,0.24000000000000005,0.7807523009203682,0.21697297297297297,Premium,0,0,Loyal Promo-Driven
109,70,Male,Socks,Clothing,79,Montana,L,Purple,Spring,3.4,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Bi-Weekly,1,1,1,26,2054,2,0.36,0.6378951580632253,0.2830656370656371,Premium,0,0,Loyal Promo-Driven
110,58,Male,T-shirt,Clothing,85,Alabama,M,Violet,Spring,2.6,Yes,Next Day Air,Yes,Yes,43,Bank Transfer,Fortnightly,1,1,1,26,2210,2,0.040000000000000036,0.750140056022409,0.18311196911196914,Premium,0,0,Loyal Promo-Driven
111,56,Male,Backpack,Accessories,26,New York,M,Black,Summer,4.0,Yes,Standard,Yes,Yes,26,Venmo,Fortnightly,1,1,1,26,676,2,0.6,0.576670668267307,0.26065637065637065,High,0,0,Loyal Promo-Driven
112,26,Male,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,Yes,Yes,9,Credit Card,Annually,1,1,1,1,75,2,1.0,0.2316326530612245,0.3542471042471042,Low,0,0,Casual Promo-Driven
113,37,Male,Gloves,Accessories,65,Florida,M,Red,Spring,4.3,Yes,Free Shipping,Yes,Yes,28,PayPal,Bi-Weekly,1,1,1,26,1690,2,0.72,0.597078831532613,0.380957528957529,Premium,0,0,Loyal Promo-Driven
114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,Yes,Yes,20,PayPal,Quarterly,1,1,1,4,216,2,0.24000000000000005,0.3644657863145258,0.09913513513513514,Medium,1,0,Casual Promo-Driven
115,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,Yes,Yes,9,Cash,Weekly,1,1,1,52,4940,2,0.4800000000000001,0.5816326530612245,0.5479227799227799,Premium,0,0,Loyal Promo-Driven
116,53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,Yes,48,Debit Card,Every 3 Months,1,1,1,4,376,2,0.5199999999999999,0.6501800720288116,0.20949034749034745,Medium,0,0,Loyal Promo-Driven
117,55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,Yes,Yes,12,Venmo,Annually,1,1,1,1,86,2,0.36,0.26224489795918365,0.13109652509652509,Low,1,0,Casual Promo-Driven
118,50,Male,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Yes,Express,Yes,Yes,29,Cash,Fortnightly,1,1,1,26,832,2,0.8399999999999999,0.6072829131652661,0.35670270270270266,High,0,0,Loyal Promo-Driven
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly,1,1,1,26,1170,2,0.9199999999999999,0.58687474989996,0.41080308880308875,High,0,0,Loyal Promo-Driven
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,Yes,44,Cash,Annually,1,1,1,1,76,2,0.72,0.5887755102040816,0.25632432432432434,Low,0,0,Loyal Promo-Driven
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,Yes,32,Bank Transfer,Annually,1,1,1,1,84,2,0.6,0.46632653061224494,0.21494208494208494,Low,0,0,Loyal Promo-Driven
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,Yes,11,Cash,Fortnightly,1,1,1,26,1872,2,0.68,0.423609443777511,0.381011583011583,Premium,0,0,Loyal Promo-Driven
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Fortnightly,1,1,1,26,1040,2,0.9199999999999999,0.760344137655062,0.40076447876447874,High,0,0,Loyal Promo-Driven
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,Yes,Yes,46,Cash,Weekly,1,1,1,52,4628,2,0.24000000000000005,0.9591836734693878,0.43983011583011583,Premium,0,0,Loyal Promo-Driven
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,Yes,Yes,50,PayPal,Annually,1,1,1,1,86,2,0.24000000000000005,0.65,0.0890965250965251,Low,1,0,Loyal Promo-Driven
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,1,1,1,4,216,2,0.44000000000000006,0.6195678271308523,0.16913513513513515,Medium,1,0,Loyal Promo-Driven
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,Yes,48,Cash,Every 3 Months,1,1,1,4,144,2,0.5599999999999999,0.6501800720288116,0.20557528957528956,Low,0,0,Loyal Promo-Driven
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,Yes,26,Credit Card,Weekly,1,1,1,52,4628,2,0.9199999999999999,0.7551020408163266,0.6778301158301158,Premium,0,0,Loyal Promo-Driven
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,Yes,Yes,21,Credit Card,Fortnightly,1,1,1,26,832,2,0.8800000000000001,0.5256502601040416,0.3707027027027027,High,0,0,Loyal Promo-Driven
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,49,PayPal,Bi-Weekly,1,1,1,26,1742,2,0.68,0.8113645458183273,0.37097297297297294,Premium,0,0,Loyal Promo-Driven
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,Yes,13,PayPal,Fortnightly,1,1,1,26,1014,2,0.4800000000000001,0.4440176070428171,0.2447567567567568,High,0,0,Loyal Promo-Driven
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,46,Credit Card,Weekly,1,1,1,52,1508,2,0.5599999999999999,0.9591836734693878,0.3109034749034749,High,0,0,Loyal Promo-Driven
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,42,PayPal,Weekly,1,1,1,52,3016,2,0.8800000000000001,0.9183673469387755,0.5393513513513514,Premium,0,0,Loyal Promo-Driven
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,Yes,25,Venmo,Annually,1,1,1,1,65,2,0.0,0.39489795918367343,0.003474903474903475,Low,1,0,Casual Promo-Driven
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,Yes,25,Cash,Monthly,1,1,1,12,1128,2,0.9600000000000002,0.47038815526210487,0.4215598455598456,High,0,0,Loyal Promo-Driven
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,Yes,12,PayPal,Quarterly,1,1,1,4,324,2,0.6399999999999999,0.2828331332533013,0.24747490347490342,Medium,0,0,Casual Promo-Driven
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,1,1,1,4,344,2,0.31999999999999995,0.2012004801920768,0.13701930501930498,Medium,1,0,Casual Promo-Driven
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,Yes,38,PayPal,Weekly,1,1,1,52,2236,2,0.8800000000000001,0.8775510204081632,0.4791196911196911,Premium,0,0,Loyal Promo-Driven
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,Yes,42,Bank Transfer,Weekly,1,1,1,52,1508,2,0.7600000000000001,0.9183673469387755,0.3809034749034749,High,0,0,Loyal Promo-Driven
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,Yes,30,Venmo,Annually,1,1,1,1,95,2,0.5199999999999999,0.4459183673469388,0.18779150579150575,Low,0,0,Loyal Promo-Driven
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Weekly,1,1,1,52,1456,2,0.5599999999999999,1.0,0.30688803088803085,High,0,0,Loyal Promo-Driven
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,Yes,45,PayPal,Weekly,1,1,1,52,2392,2,0.9600000000000002,0.9489795918367346,0.5191660231660232,Premium,0,0,Loyal Promo-Driven
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,1,1,1,26,1508,2,0.24000000000000005,0.6480992396958783,0.19890347490347493,High,0,0,Loyal Promo-Driven
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,Yes,25,PayPal,Quarterly,1,1,1,4,192,2,0.08000000000000007,0.4154861944777911,0.041281853281853305,Medium,1,0,Loyal Promo-Driven
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,Yes,25,Cash,Monthly,1,1,1,12,516,2,0.2800000000000001,0.47038815526210487,0.13630115830115833,Medium,0,0,Loyal Promo-Driven
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,Yes,44,Debit Card,Quarterly,1,1,1,4,380,2,0.8,0.6093637454981993,0.30779922779922775,Medium,0,0,Loyal Promo-Driven
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,Yes,21,Venmo,Fortnightly,1,1,1,26,780,2,0.6,0.5256502601040416,0.2686872586872587,High,0,0,Loyal Promo-Driven
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,31,Bank Transfer,Fortnightly,1,1,1,26,1664,2,0.4,0.6276910764305722,0.26694980694980697,Premium,0,0,Loyal Promo-Driven
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,Yes,47,Debit Card,Annually,1,1,1,1,90,2,0.040000000000000036,0.6193877551020408,0.019405405405405418,Low,1,0,Loyal Promo-Driven
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,Yes,14,PayPal,Monthly,1,1,1,12,912,2,0.2800000000000001,0.3581432573029212,0.16688030888030891,High,0,0,Casual Promo-Driven
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,Yes,17,Debit Card,Every 3 Months,1,1,1,4,384,2,0.9600000000000002,0.33385354141656665,0.3641081081081081,Medium,0,0,Casual Promo-Driven
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,Yes,3,Venmo,Annually,1,1,1,1,47,2,0.8,0.1704081632653061,0.28208494208494206,Low,0,0,Casual Promo-Driven
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,Yes,42,Venmo,Annually,1,1,1,1,85,2,0.72,0.5683673469387756,0.25701930501930503,Low,0,0,Loyal Promo-Driven
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,Yes,22,Debit Card,Annually,1,1,1,1,55,2,0.2800000000000001,0.36428571428571427,0.10070270270270272,Low,1,0,Casual Promo-Driven
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,21,Venmo,Quarterly,1,1,1,4,392,2,0.44000000000000006,0.3746698679471789,0.1827258687258687,Medium,1,0,Casual Promo-Driven
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,1,1,1,4,308,2,0.72,0.3746698679471789,0.27423938223938227,Medium,0,0,Casual Promo-Driven
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,40,Debit Card,Annually,1,1,1,1,26,2,0.6,0.5479591836734694,0.21046332046332045,Low,0,0,Loyal Promo-Driven
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,Yes,1,Bank Transfer,Fortnightly,1,1,1,26,1768,2,0.2,0.32156862745098036,0.204980694980695,Premium,0,0,Casual Promo-Driven
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,Yes,50,Bank Transfer,Monthly,1,1,1,12,876,2,0.6399999999999999,0.7254901960784313,0.290100386100386,High,0,0,Loyal Promo-Driven
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Every 3 Months,1,1,1,4,108,2,0.5199999999999999,0.5583433373349339,0.18879536679536676,Low,0,0,Loyal Promo-Driven
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,34,Venmo,Monthly,1,1,1,12,276,2,0.8399999999999999,0.5622248899559824,0.3137683397683397,Medium,0,0,Loyal Promo-Driven
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,Yes,29,Venmo,Fortnightly,1,1,1,26,1274,2,0.2,0.6072829131652661,0.16683397683397683,High,0,0,Loyal Promo-Driven
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,31,PayPal,Bi-Weekly,1,1,1,26,1924,2,0.2,0.6276910764305722,0.21702702702702703,Premium,0,0,Loyal Promo-Driven
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,Yes,8,Debit Card,Weekly,1,1,1,52,3484,2,0.36,0.5714285714285714,0.3934903474903475,Premium,0,0,Loyal Promo-Driven
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,5,Credit Card,Fortnightly,1,1,1,26,1690,2,0.040000000000000036,0.3623849539815926,0.14295752895752897,Premium,0,0,Casual Promo-Driven
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,7,Cash,Monthly,1,1,1,12,720,2,0.11999999999999993,0.28671468587434973,0.09605405405405404,High,0,0,Casual Promo-Driven
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,Yes,30,Cash,Monthly,1,1,1,12,372,2,0.6,0.5214085634253701,0.23718146718146718,Medium,0,0,Loyal Promo-Driven
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,Yes,14,Credit Card,Every 3 Months,1,1,1,4,108,2,0.6,0.30324129651860743,0.2167953667953668,Low,0,0,Casual Promo-Driven
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,Yes,5,Cash,Fortnightly,1,1,1,26,2080,2,0.2,0.3623849539815926,0.22907335907335907,Premium,0,0,Casual Promo-Driven
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,3,PayPal,Every 3 Months,1,1,1,4,120,2,0.31999999999999995,0.19099639855942377,0.1197220077220077,Low,1,0,Casual Promo-Driven
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,46,Venmo,Bi-Weekly,1,1,1,26,650,2,0.040000000000000036,0.7807523009203682,0.06264864864864866,High,0,0,Loyal Promo-Driven
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,4,Credit Card,Weekly,1,1,1,52,1820,2,0.44000000000000006,0.5306122448979591,0.292996138996139,Premium,0,0,Loyal Promo-Driven
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,42,Credit Card,Bi-Weekly,1,1,1,26,1742,2,0.5599999999999999,0.7399359743897559,0.32897297297297295,Premium,0,0,Loyal Promo-Driven
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,30,Cash,Annually,1,1,1,1,46,2,0.36,0.4459183673469388,0.128007722007722,Low,1,0,Loyal Promo-Driven
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,37,Venmo,Annually,1,1,1,1,35,2,0.4,0.5173469387755102,0.14115830115830114,Low,1,0,Loyal Promo-Driven
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Annually,1,1,1,1,86,2,0.11999999999999993,0.16020408163265307,0.04709652509652507,Low,1,0,Casual Promo-Driven
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,30,Credit Card,Quarterly,1,1,1,4,324,2,0.08000000000000007,0.46650660264105637,0.051474903474903494,Medium,1,0,Loyal Promo-Driven
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47,Bank Transfer,Monthly,1,1,1,12,504,2,0.4800000000000001,0.6948779511804722,0.2053745173745174,Medium,0,0,Loyal Promo-Driven
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,21,PayPal,Quarterly,1,1,1,4,172,2,0.72,0.3746698679471789,0.2637374517374517,Low,0,0,Casual Promo-Driven
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly,1,1,1,26,806,2,0.9600000000000002,0.40320128051220483,0.3966949806949807,High,0,0,Loyal Promo-Driven
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly,1,1,1,26,2106,2,0.31999999999999995,0.43381352541016405,0.2730810810810811,Premium,0,0,Loyal Promo-Driven
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly,1,1,1,52,3172,2,0.8800000000000001,0.5306122448979591,0.5513976833976835,Premium,0,0,Loyal Promo-Driven
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10,Debit Card,Annually,1,1,1,1,96,2,0.11999999999999993,0.24183673469387756,0.04786872586872584,Low,1,0,Casual Promo-Driven
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,1,1,1,52,1508,2,0.44000000000000006,0.7551020408163266,0.2689034749034749,High,0,0,Loyal Promo-Driven
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,Yes,40,Cash,Fortnightly,1,1,1,26,858,2,0.2,0.7195278111244497,0.13471042471042471,High,0,0,Loyal Promo-Driven
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly,1,1,1,26,832,2,0.8,0.6583033213285314,0.3427027027027027,High,0,0,Loyal Promo-Driven
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31,Debit Card,Annually,1,1,1,1,56,2,0.15999999999999998,0.45612244897959187,0.058779922779922764,Low,1,0,Loyal Promo-Driven
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,1,1,1,26,2444,2,0.31999999999999995,0.32156862745098036,0.29918146718146715,Premium,0,0,Casual Promo-Driven
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,1,1,1,26,1378,2,0.24000000000000005,0.3623849539815926,0.18886486486486487,High,0,0,Casual Promo-Driven
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4,Credit Card,Weekly,1,1,1,52,4264,2,0.7600000000000001,0.5306122448979591,0.5937220077220078,Premium,0,0,Loyal Promo-Driven
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly,1,1,1,4,280,2,0.2,0.6501800720288116,0.09007722007722008,Medium,1,0,Loyal Promo-Driven
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months,1,1,1,4,304,2,0.5599999999999999,0.4563025210084033,0.2179305019305019,Medium,0,0,Loyal Promo-Driven
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,PayPal,Bi-Weekly,1,1,1,26,754,2,0.15999999999999998,0.43381352541016405,0.11267953667953667,High,0,0,Loyal Promo-Driven
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,29,Venmo,Annually,1,1,1,1,100,2,0.2,0.4357142857142857,0.07617760617760617,Low,1,0,Loyal Promo-Driven
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly,1,1,1,4,376,2,0.24000000000000005,0.3134453781512605,0.1114903474903475,Medium,1,0,Casual Promo-Driven
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly,1,1,1,12,300,2,0.72,0.5622248899559824,0.2736216216216216,Medium,0,0,Loyal Promo-Driven
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly,1,1,1,26,2288,2,0.5599999999999999,0.7297318927571028,0.37113513513513513,Premium,0,0,Loyal Promo-Driven
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly,1,1,1,12,936,2,0.2800000000000001,0.6336534613845538,0.16873359073359076,High,0,0,Loyal Promo-Driven
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly,1,1,1,26,1170,2,0.9199999999999999,0.7093237294917967,0.41080308880308875,High,0,0,Loyal Promo-Driven
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly,1,1,1,52,3796,2,0.5199999999999999,0.8163265306122449,0.4735830115830115,Premium,0,0,Loyal Promo-Driven
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly,1,1,1,12,732,2,0.31999999999999995,0.511204481792717,0.16698069498069495,High,0,0,Loyal Promo-Driven
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually,1,1,1,1,22,2,0.72,0.2928571428571428,0.25215444015444016,Low,0,0,Casual Promo-Driven
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually,1,1,1,1,38,2,0.08000000000000007,0.4765306122448979,0.02938996138996141,Low,1,0,Loyal Promo-Driven
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,1,1,1,52,1976,2,0.2800000000000001,0.673469387755102,0.24904247104247107,Premium,0,0,Loyal Promo-Driven
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,1,1,1,26,2600,2,0.6,0.6685074029611845,0.4092277992277992,Premium,0,0,Loyal Promo-Driven
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25,PayPal,Weekly,1,1,1,52,3328,2,0.2,0.7448979591836734,0.32544401544401547,Premium,0,0,Loyal Promo-Driven
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly,1,1,1,26,1430,2,0.68,0.37258903561424567,0.34688030888030885,High,0,0,Casual Promo-Driven
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly,1,1,1,26,2366,2,0.15999999999999998,0.4848339335734293,0.23715830115830117,Premium,0,0,Loyal Promo-Driven
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly,1,1,1,12,456,2,0.6399999999999999,0.3887555022008803,0.25766795366795364,Medium,0,0,Casual Promo-Driven
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months,1,1,1,4,388,2,0.2800000000000001,0.6093637454981993,0.12641698841698842,Medium,1,0,Loyal Promo-Driven
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly,1,1,1,26,572,2,0.2,0.37258903561424567,0.11262548262548262,Medium,0,0,Casual Promo-Driven
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly,1,1,1,26,2392,2,0.68,0.7705482192877151,0.42116602316602314,Premium,0,0,Loyal Promo-Driven
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually,1,1,1,1,84,2,0.68,0.21122448979591835,0.24294208494208494,Low,0,0,Casual Promo-Driven
